TERM,CAMPUS,XLST,CRN,DAYS,START,END,ROOM
202408,PS,"",93176,T,1000,1115,SB 1130
202408,PS,"",93293,MW,1000,1115,SB 2160
202408,PS,"",93294,M,1130,1225,SB 2160
202408,PS,"",93380,MW,1300,1415,SB 1170
202408,PS,"",93381,MW,1430,1525,SB 1170
202408,PS,"",93399,F,900,1145,SB 1200
202408,PS,"",93400,F,900,1145,SB 1220
202408,PS,"",93401,F,1215,1500,SB 1110
202408,PS,"",93402,M,1900,1955,SH 1300
202408,PS,"",93403,MW,1730,1845,SH 1300
202408,PS,"",93404,T,1900,1955,SH 1300
202408,PS,"",93405,TR,1730,1845,SH 1300
202408,PS,"",93409,MW,1000,1115,SB 1170
202408,PS,"",93410,M,1130,1225,SB 1170
202408,PS,"",93502,TR,1130,1245,SB 1190
202408,PS,"",93534,MW,700,820,SB 1220
202408,PS,"",93535,TR,1600,1715,SB 2160
202408,PS,"",93536,TR,1730,1825,SB 2160
202408,PS,"",93547,TR,1300,1415,SB 2100
202408,PS,"",93548,TR,1430,1525,SB 2160
202408,PS,"",93560,TR,1430,1545,SH 1300
202408,PS,"",93561,R,1600,1655,SH 1300
202408,PS,"",93575,T,1430,1525,SB 1130
202408,PS,PCS01,83767,MW,830,945,SB 1170
202408,PS,PCS01,86284,MW,830,945,SB 1170
202408,PS,PCS02,84058,M,1000,1245,SB 2220
202408,PS,PCS02,88137,M,1000,1245,SB 2220
202408,PS,PCS03,87668,TR,830,945,SB 1140
202408,PS,PCS03,92036,TR,830,945,SB 1140
202408,PS,PCS04,87677,TR,1300,1415,SB 2180
202408,PS,PCS04,92037,TR,1300,1415,SB 2180
202408,PS,PCS05,83691,MW,1300,1415,SB 2160
202408,PS,PCS05,86975,MW,1300,1415,SB 2160
202408,PS,PCS06,85399,TR,830,945,SB 1170
202408,PS,PCS06,92490,TR,830,945,SB 1170
202408,PS,PCS07,83604,T,1000,1245,SB 2220
202408,PS,PCS07,92491,T,1000,1245,SB 2220
202408,PS,PCS09,91097,MW,1300,1355,SB 1190
202408,PS,PCS09,91951,MW,1300,1355,SB 1190
202408,PS,PCS15,87662,TR,1300,1415,SB 1130
202408,PS,PCS15,93576,TR,1300,1415,SB 1130
202408,PS,PCSIM18,91935,MW,1130,1245,SB 2180
202408,PS,PCSIM19,87666,TR,830,945,SB 1230
202408,PS,PCSIM20,86519,TR,1300,1415,SB 1230
202408,PX,"",84492,MW,800,915,400360
202408,PX,"",84493,TR,800,915,400360
202408,PX,"",91787,W,900,1129,OC-403
202408,PX,"",91788,W,1130,1430,OC-403
202408,PX,"",92032,T,830,1100,OC-384
202408,PX,"",92034,W,1630,1900,OC-384
202408,PX,"",92582,M,900,1130,999558
